mean_gray,std_dev,mode,center_x,center_y,integrated_density,median,skewness,kurtosis,label
18.205589341190734,65.10709781835696,0.0,6.16246061902389,8.667224236956207,4660.630871344828,0.006718185544693172,3.3440439125092145,12.213360564157933,1.0
12.155254443695137,53.73042493476292,0.0,6.302880736061655,7.379848559343995,3111.745137585955,0.005969945410008945,4.27758316993022,19.324103783180778,1.0
4.012166435512529,28.512360029721027,0.0,7.971131800321941,4.8636935519981845,1027.1146074912074,0.001628048308979327,8.155565779535545,70.56048619172702,1.0
5.615843345716673,33.8163184674712,0.0,7.414424304047799,6.400536060844547,1437.6558965034683,0.0014747187651935718,6.60160221522128,47.02463288888889,1.0
4.073603000902052,28.97812237654315,0.0,8.4751380278391,10.31337005626212,1042.8423682309253,0.0010599303774795636,7.906395618714047,66.7337302659456,1.0
4.05184235511103,28.89079710668141,0.0,8.115485653627607,5.9349162572664484,1037.2716429084237,0.0011455707497554355,7.92833581299349,67.06851136652999,1.0
4.048847114198381,28.859152811208236,0.0,7.237455253821305,7.643593973914011,1036.5048612347855,0.0012850523828807634,7.945838315895134,67.32968452431979,1.0
4.114716476365602,29.091398170594125,0.0,6.405493304659118,5.968852668191898,1053.367417949594,0.0010170357203660733,7.852634380626522,65.8479287421166,1.0
5.269597466963861,32.325298477951605,0.0,7.437473427119695,8.85484300591761,1349.0169515427485,0.001195250149427088,6.797007740050409,49.860874182426244,1.0
7.092773292776888,39.47101130858723,0.0,9.90750513337249,6.498207963253155,1815.7499629508834,0.002037790598322005,5.867952783146438,36.41109729735345,1.0
16.328070173319535,61.62373674387088,0.0,8.3826757936522,8.02411910951758,4179.985964369801,0.0055814261058194075,3.588952914006975,13.933848366150201,1.0
18.223985390061998,65.02102124563872,0.0,5.864147948086494,7.667793865080292,4665.340259855871,0.006114433332629548,3.3491520748895685,12.241917214241981,1.0
16.983368172032293,63.32025915884911,0.0,7.068241808927721,8.528375458012643,4347.742252040267,0.006668201834435486,3.4826053527793643,13.129115132793586,1.0
14.517138687046327,57.98070046580796,0.0,7.3432691765318205,7.743844750950294,3716.3875038838596,0.004950025274672991,3.872623129184399,16.090702099217133,1.0
3.919444469592901,16.5436135785399,0.99609375,3.818602717299375,5.9696458502063185,1003.3777842157826,1.954468378806716,13.897360676757229,208.03206637973463,0.0
21.01125154391045,27.6217844136149,14.94140625,6.1807617103290555,7.285112343184478,5378.880395241075,15.77296971782469,5.398210539733879,37.83610019722252,0.0
141.3172930005814,49.48406007676937,150.41015624999997,7.4644893310444935,7.385851530677548,36177.22700814884,154.89988358556508,-0.9834726973387329,3.3171089136942182,0.0
97.65037268705868,54.47423044188257,117.53906249999999,6.700440318234139,7.469834435200492,24998.49540788702,117.8795245813121,-0.2776000109057931,2.294433736748399,0.0
100.66394005864474,54.024715968569815,136.46484375,7.142591823269187,7.582792735721542,25769.968655013054,116.62471504558388,-0.1258456731279149,2.0410644533406983,0.0
6.394068493672531,26.806960778154377,0.0,8.596824690930317,8.310322470094395,1636.881534380168,0.326467919457493,6.272112336334573,46.49314358814786,0.0
3.535793140167928,16.94492320592263,0.0,5.391853938182815,6.408541322465757,905.1630438829895,0.21705796404217764,12.934529840075392,189.78473988765356,0.0
5.620995247718081,21.67750213604636,0.0,9.889159077326312,8.836035636545088,1438.9747834158288,0.2418732595915502,8.391796952832786,85.64628634117234,0.0
5.175189877074163,22.51848316612902,0.0,6.413609313139761,7.65020074209593,1324.8486085309858,0.43855368532963934,8.232443246284346,81.16572381402325,0.0
149.9207930437559,46.304899694918404,153.3984375,7.502745782346361,7.444134876934716,38379.72301920151,156.1741337453114,-1.335465871255543,5.18945594230422,0.0
142.85816440920547,58.274834379042936,166.34765625,7.661706535099439,7.464034175398185,36571.6900887566,163.52440828401,-0.8525161520287731,2.8113485714374997,0.0
144.4633689138321,53.02248322320644,163.35937500000003,7.650235043243207,7.45564460510358,36982.62244194102,158.986548631875,-1.1025393195698214,3.6015733233627105,0.0
96.39667262800906,45.87306119100345,106.58203125,6.6160891027476145,7.648147168307969,24677.54819277032,104.78426204818754,-0.386249411770795,3.279201895411074,0.0
8.027027237183564,25.509973473038375,0.0,7.92567532429744,7.555827665002747,2054.9189727189923,0.9091388146430686,5.934950445574948,45.835689950092,0.0
9.139152014547724,25.39546850427794,2.98828125,6.567165694531277,7.626575052121395,2339.6229157242174,3.908730780771875,6.5254207048620545,51.120714620074864,0.0
11.23975519901343,37.9037985260973,0.0,9.131021323732002,6.257497608380202,2877.377330947438,0.6863345262760809,4.412115409047471,22.98418174125055,0.0
7.983419810856076,15.698415899000654,6.97265625,7.759514775586356,7.745468047458987,2043.7554715791555,7.4266257282313966,15.206438233726475,239.47113201636338,0.0
6.799951682957742,24.548069436845612,1.9921875,7.417837224684688,8.368464927517271,1740.787630837182,2.9350376836065006,8.293688202460995,78.81073424533518,0.0
12.574630512673341,28.247599444001736,11.953125,8.374954727148989,7.601776685775217,3219.1054112443753,11.586444254633447,6.585722255224711,50.12007709539571,0.0
4.863709192421608,19.1194564433669,1.9921875,9.073493214131453,7.775810252452813,1245.1095532599315,2.4408082101749544,10.74198667378111,129.2411562060963,0.0
3.1695797515804216,17.50596109377093,0.99609375,5.495996164801565,6.424430832402968,811.4124164045879,1.674274413133243,12.483413083635106,171.69911186039886,0.0
7.823306486768459,25.19859268679264,2.98828125,9.414519012220874,7.288533589802548,2002.7664606127255,3.5063088413584307,7.26095891397019,60.83851290042744,0.0
16.491059009378553,27.646338411821183,0.0,6.801466138749705,8.116841306568801,4221.71110640091,9.966511233573264,3.9846149844827403,26.73973906772934,0.0
5.118932146545371,17.95760886419363,2.98828125,6.6313526395294256,8.259140633111954,1310.446629515615,3.2886589065555496,11.984011980546404,156.60787372389268,0.0
4.260403846632287,15.928064619827827,2.98828125,5.982716077482704,8.520148195203058,1090.6633847378655,3.149346195543732,15.265543704949007,239.92410008080026,0.0
17.03087575764873,21.444926040302764,17.9296875,6.797786634036971,7.564426903460429,4359.904193958075,17.384947208914348,7.891219180358123,77.13616860287517,0.0
89.18531154271363,54.04908252504501,123.51562499999999,6.732480783413204,7.385926463767908,22831.43975493469,102.72038801905774,-0.03708176832540609,2.1267039699455053,0.0
5.21991106223356,16.36158850351363,3.984375,8.926864355327675,8.470848731887303,1336.2972319317914,4.343737692004561,14.082870654899814,212.71742368278709,0.0
4.636067803251063,18.16320654111812,1.9921875,9.745910872687093,9.563494949321292,1186.833357632272,2.066627788307245,11.009563311057772,143.9251513940711,0.0
5.9666016860066335,22.781839072381096,0.0,2.898682983526126,7.680106272103367,1527.4500316176982,0.8919356238608225,7.364959033823976,68.5766692472907,0.0
15.199975243941985,24.314384696805895,6.97265625,7.197148700394104,7.451906448609757,3891.193662449148,8.23863340043555,5.360436052876807,43.38035251720608,0.0
9.060741509998532,29.369249841824004,0.0,12.24757406453272,6.818623715489844,2319.5498265596243,0.9335037308817367,5.670006891384916,41.721427059581444,0.0
10.630567634285228,29.503697678177645,0.99609375,3.0924471945660357,6.6588078460896565,2721.4253143770184,1.6178626760046506,5.2436550694427,35.767078154803585,0.0
7.43324899726187,20.861026426925108,0.0,7.128952247227293,8.082865066693357,1902.9117432990388,0.7438405568866286,7.74416386678849,82.99542686997202,0.0
8.721972885144437,31.29703638574442,0.99609375,2.7886747153611924,8.586390925495872,2232.825058596976,1.607447049229989,5.000447166512972,29.42847021065034,0.0
39.37387756481135,23.66525216756497,35.85937499999999,7.704338705849401,7.58313093429482,10079.712656591706,37.35253637435978,5.841233938589917,49.44665937322361,0.0
3.5208710337768174,19.56091969796872,0.0,14.12049183229355,8.55257924190737,901.3429846468653,0.43152190422592407,9.479397283885351,111.20180296784315,0.0
5.01319959728799,24.11584647355157,0.0,1.723737598299045,9.191836589043227,1283.3790969057254,0.24867849214564014,8.2244243207285,77.7639190703905,0.0
2.3988428065691085,18.491626218690836,0.0,13.537758517901553,9.691613518046374,614.1037584816918,0.15000748776422962,11.382785834856557,144.23404713389064,0.0
3.646852936659832,24.976197229560253,0.0,4.049901445289214,6.4284541107117175,933.594351784917,0.14942798741202196,8.705476574771353,79.54420409226128,0.0
106.88615870153039,41.83736719931567,119.53125,7.031848311283185,7.490025344197048,27362.85662759178,120.83183047791283,-1.1517576807810233,4.376516684438014,0.0
156.31646772391554,56.14355854313437,133.4765625,7.943314234211055,7.634937279935037,40017.01573732238,174.93782786089054,-1.1362314342494473,3.4169155124147164,0.0
4.822299023979215,23.04972794696449,0.0,13.579491525174461,6.286504980863122,1234.508550138679,0.12556617277579302,7.698028868434532,70.56546404008002,0.0
62.88272790113745,47.286872596997135,55.78125,5.965665399648295,7.535585166013943,16097.978342691187,56.19377429505506,1.576810463531614,5.559767448651404,0.0
118.4299739714578,61.93162458826447,148.41796875,8.418264716293699,7.706210402036573,30318.073336693196,144.65851814517356,-0.3457197262524982,2.1552388704083825,0.0
9.89000692351016,17.71649499000952,6.97265625,8.104850934815609,6.756651776425544,2531.841772418601,7.289093132087945,10.990670300347418,145.63782959154943,0.0
4.772159329744147,24.402161131584567,0.0,13.128763470868764,5.940363033559433,1221.6727884145016,0.17953052990051954,7.048691387341177,58.865138984572404,0.0
49.069124793441325,54.687370643643604,18.92578125,5.238436513522546,7.020984823696393,12561.69594712098,20.66968168377001,1.8022817699070812,5.500677050602257,0.0
4.855745469978563,24.650626857415958,0.0,12.928924658962591,8.362024390303057,1243.0708403145122,0.9869307553875646,7.937735594480336,71.27852618251566,0.0
5.5248735833929485,23.576744979394686,0.0,1.9110237971700161,8.074896696892871,1414.3676373485948,0.6551688287556764,7.267861782763473,65.10339006865377,0.0
43.053659794310605,20.324855308505818,41.8359375,7.104645143713369,7.480012044823954,11021.736907343515,43.018903005884425,5.4059071441624615,55.46703655314217,0.0
138.026893933189,57.61859417497366,164.35546875,6.992054303462504,7.435479697583753,35334.884846896384,161.93601151530072,-0.8610966496020809,2.6396772402240996,0.0
5.850377112881754,24.590929651415447,0.0,12.30062118655001,7.2198794621962685,1497.696540897729,0.2004725140647371,7.258570879212071,63.22169922473106,0.0
14.315263979236505,36.66745142538632,0.0,6.713635602642007,7.416535635203747,3664.7075786845453,0.5795737469400732,3.7591702886223968,19.60640311960591,0.0
5.408642477721189,19.708853395798684,0.0,4.246278184938316,6.572993063338227,1384.6124742966244,1.0323995744538599,8.869521093405956,103.67820213036053,0.0
137.4213088768068,63.0169729359104,150.41015625,7.554941274856731,7.699004288521538,35179.85507246254,151.52173913043714,-0.6190339892702259,2.3196192748559836,0.0
18.85973230534779,16.569471960239106,21.9140625,7.74841969017094,7.222326368905308,4828.091470169034,20.113829041664644,11.42706488500001,161.73919904153814,0.0
9.167234944331328,18.77417582362376,6.97265625,8.569986919977326,6.444143023890022,2346.81214574882,7.336842105262042,9.735591455840652,118.36809484821757,0.0
23.50319780185223,32.54902633010938,17.9296875,8.056406266002893,7.442121158376192,6016.818637274171,17.540080160319206,4.637243343632401,27.562083802625384,0.0
17.33536352238749,20.315393525093562,15.9375,7.597401407897841,7.961661072029326,4437.853061731197,16.11896037759135,7.644455691381374,79.71369759043412,0.0
7.298041398602867,26.930228673762286,0.0,12.54377011806417,7.935803303309447,1868.2985980423339,0.3936128578312174,6.181192512215416,47.48024126722248,0.0
10.649611063334811,29.403078025654377,0.0,4.3927130741207066,6.6942214329397824,2726.3004322137117,1.7593928742386646,4.722513974640835,29.78040249607962,0.0
7.303288892298077,16.283647372872274,4.98046875,6.729096504506411,7.122968626307708,1869.6419564283078,5.46187486585064,13.807927821417124,209.2363918942689,0.0
18.38591591710007,29.34664789690667,14.94140625,8.817392328126104,8.004079500217136,4706.794474777618,15.121424496779635,5.887145877553984,42.68460665134997,0.0
12.541651329183242,27.79111037543596,7.96875,8.617816800783048,6.771993920716924,3210.66274027091,8.458150252615322,6.859259098041215,52.42547486203297,0.0
3.084505044963297,17.089114292778024,0.0,13.266012033605508,8.28713147815694,789.6332915106041,0.31104092395591404,12.76696539396432,185.03767696365597,0.0
3.5244684132885173,21.13513810164525,0.0,1.0892178660592458,9.20569878285311,902.2639138018604,0.32352301258333094,10.01031148802524,109.58527088704282,0.0
20.901235184879553,28.56032599129402,12.94921875,6.669407041876252,7.66889847458305,5350.716207329166,14.131942368622605,4.460907931869554,28.16030533258612,0.0
4.081890407512955,17.3672677885585,0.0,12.902393441015764,9.459003722080045,1044.9639443233166,0.44227280350035253,12.062475371316792,170.8813924050287,0.0
14.521003453898372,38.262570346560885,0.0,6.273162138179378,8.094838917437734,3717.376884197983,0.9124200981119892,3.9882836201503244,19.59171491210572,0.0
6.458770517106865,23.873149993301507,0.0,7.311271785023568,6.422380018478859,1653.4452523793575,0.6787353112810804,6.532604214086709,55.455694746662054,0.0
7.80531430604587,23.571215797898365,0.99609375,6.0413062914943785,7.249698463627257,1998.1604623477426,1.3510078666685614,6.383702932845436,55.69513325437231,0.0
10.741156983619645,29.570970995008526,3.984375,7.477029907148959,6.842383832591794,2749.736187806629,4.546150837624269,6.041640524975525,43.565833722388334,0.0
9.502831351447629,30.2453443013643,2.98828125,5.070263031409048,7.962617055710753,2432.724825970593,3.1194863019385264,5.8567197324119515,39.95111626892592,0.0
17.608417209151767,25.440089239734544,11.953125,8.537716299920964,7.663144614857247,4507.754805542852,12.919088064371609,5.845602611804449,44.340435259965524,0.0
6.246593413484083,20.815927767178824,0.99609375,10.834198594917432,7.058839751983219,1599.1279138519253,1.8988078520640799,8.220536813915873,86.15057487104951,0.0
6.0835016691350265,20.1095371654848,0.0,5.474086774794596,7.182242507171643,1557.3764272985668,0.426479310976519,8.551242896324965,97.04017897745099,0.0
4.078597696951395,20.618100688302533,0.0,6.463441412378464,10.878795420607378,1044.121010419557,1.5715004401959054,10.427047077409087,116.56073287065195,0.0
3.552803820794745,18.11178764379857,0.99609375,5.700764181293695,7.102967795505368,909.5177781234547,1.6132545115120396,11.423922112648196,149.38420820231826,0.0
8.872186511374622,34.19532512179076,0.0,7.1814415419884385,8.094813284266424,2271.279746911903,2.1872166361050223,5.770853786133716,36.30622173077195,0.0
6.914898354437018,24.77318933109836,0.0,7.532556348542348,6.505887212165883,1770.2139787358767,0.1939303652179917,6.435252211983584,53.36868748882485,0.0
43.108368189988596,62.42889279974851,0.0,7.509374256676639,7.221152889078935,11035.74225663708,3.7997787610607197,1.2101562192218671,3.20723109408602,0.0
8.036281640182796,20.422333608242987,0.0,5.896197076322983,6.20462530383144,2057.288099886796,0.7376883273528176,7.9818917749724445,89.36676771229361,0.0
19.381112625348752,29.55334922053779,0.0,7.7323093236770255,7.889211800223664,4961.564832089281,14.510261194027276,4.171046307704708,25.5054877023567,0.0
11.667633971065952,20.021334234627556,0.0,7.8093855070743485,7.869359304312435,2986.9142965928836,9.31248551468341,7.893011179468624,88.46877627903456,0.0
31.474358844319745,32.38039152237477,0.0,5.949484507278351,7.235708286835186,8057.435864145855,30.802347320314425,3.156966397509051,17.744955581827845,0.0
5.869928574371113,23.281150346462912,0.0,9.985569377505787,6.7887851558680135,1502.701715039005,0.727305892155758,9.239102933874776,96.62902426141152,0.0
23.612648987082032,37.34398518968494,0.0,7.527253019430948,7.1816519524924,6044.838140693,1.9267482880263374,1.8841878048825496,8.109172683020205,0.0
35.590645192028134,55.32857277001635,0.0,7.379986304932656,7.4152780261222215,9111.205169159202,4.496379047480442,1.5394890223460431,4.652754738957617,0.0
19.534498187525898,32.04836378471097,0.0,7.7845693262622415,7.748633360388281,5000.83153600663,2.9066919105660682,3.0242513607011716,18.517946563643292,0.0
2.224224488138392,16.307570566223255,0.0,9.828641291425527,6.8496599428929965,569.4014689634283,0.09511180407748547,14.614463612692964,225.60556414169943,0.0
5.747046742048903,21.6086979031984,0.0,9.246664753320866,8.267459626820406,1471.2439659645192,0.47115564087058204,8.28664790522515,85.28483169268144,0.0
10.123483599266452,26.80025104689281,0.0,5.0256153530182965,8.958464030321712,2591.6118014122117,1.2618096228583215,5.036465768191507,35.96617922058303,0.0
5.889782860670502,25.06810003874523,0.99609375,2.5225830879342794,9.298570763983102,1507.7844123316486,1.3212864492983103,7.478919393998876,63.311368315640834,0.0
9.650608032528869,27.241393659168555,3.984375,5.539383248181812,6.933014639395987,2470.5556563273904,4.132051514601365,6.468548967311106,50.51400567495182,0.0
33.5401404139042,32.55207563951313,0.0,6.765321604973348,7.154343638691877,8586.275945959474,30.622703038458738,4.029151299606056,22.944163347030496,0.0
5.281361851926993,20.80771708669502,0.0,11.588045388864566,8.990846648054768,1352.0286340933103,0.8440936787629055,8.324499149839076,88.2735731336809,0.0
13.875442921709281,34.503879573048685,0.0,5.406493849620142,5.937914901865459,3552.113387957576,1.4552807637374534,4.045905356109846,21.9314403472535,0.0
40.48146576037625,31.8058732437473,35.859375,7.5627173026665115,7.663988117974586,10363.25523465632,38.111913357398535,3.327057368077922,19.158036960743384,0.0
26.79349995304078,20.55263446805721,24.902343749999996,7.7358359868164275,7.702195408077772,6859.1359879784395,26.33658903080326,6.74213951879626,68.85015699795166,0.0
40.29675767786604,34.05256017056577,35.859375,7.657488508708255,7.576230639928729,10315.969965533706,35.04349253241327,3.2555051467172693,15.37247600624353,0.0
11.591255938788589,27.676262939383253,6.97265625,6.736343451459257,6.741523269741988,2967.3615203298787,7.186720910202512,5.767741076829456,40.3754572242514,0.0
30.136384467734416,32.768102728001374,22.91015625,7.6542003062731485,7.837457780994972,7714.9144237400105,24.086266390614114,4.316031298857368,24.906610069515036,0.0
19.851055413707904,24.821194299615886,0.0,7.934428352594283,7.429336047610475,5081.870185909223,20.423035044561864,4.746512951168039,37.61506388776682,0.0
10.658840234397637,19.41540167374146,6.97265625,7.108475177503051,7.910068375686436,2728.663100005795,7.632927849841145,8.786038488261813,101.69827812928493,0.0
6.056270914845305,19.505342890110953,0.0,8.331540299521274,8.40963161045426,1550.405354200398,0.23446788244537015,8.723963924971669,105.13696346428165,0.0
4.6524525478007135,18.455137596855074,0.0,7.298596140495923,6.444316103839758,1191.0278522369827,0.3430976308062803,10.498016713000627,135.03814716459772,0.0
19.382418765909005,33.35490276312766,0.0,7.649731564650809,7.444023871242031,4961.899204072705,2.8057125992597016,2.755226081420658,14.524439571699098,0.0
6.63656692884558,22.278457503565193,0.0,7.705316911714304,8.157997140686927,1698.9611337844685,0.23006644368349027,6.950599768652818,66.79778142392243,0.0
11.860609433118015,35.943690338520135,0.0,7.53692540641268,6.685446934883912,3036.3160148782117,0.40730911784551277,4.1549939735107255,21.697992532089856,0.0
7.144373165438239,21.829479036313103,0.0,4.972533660232186,7.209333010076722,1828.9595303521892,2.4200599550335857,7.5287097802803,73.28081984205382,0.0
28.818222340308004,50.75659189493604,0.0,9.38955648343905,7.616253703643411,7377.464919118849,8.336825180274229,2.312112098969661,7.539914191205277,0.0
20.187652658045565,35.68766790366931,0.0,7.053078848466037,7.847151791048165,5168.039080459665,4.10540229884991,2.4297775893492046,10.640055162777617,0.0
31.326454681972955,54.8157200739609,0.0,9.323923715029018,7.5830825420825905,8019.572398585076,6.140889044146033,1.9916494661594335,6.077669273590608,0.0
7.596463511763383,19.613949663052633,0.0,5.254716105026486,8.168104457005633,1944.694659011426,2.7776020321436174,8.497397273167477,100.58233958882825,0.0
23.003093226672725,31.465641485352332,0.0,7.459065419099301,7.387905607602663,5888.791866028218,20.085537600432108,4.225004494901335,25.022045895710118,0.0
32.23571695740476,30.146011033066934,26.89453125,7.855694927524842,7.278755960905836,8252.343541095619,28.735595594316855,4.448311501852578,28.152528782775338,0.0
10.553036899275483,21.807536104079773,5.9765625,8.414755374920068,7.582794176820196,2701.5774462145237,7.734500789718403,9.11119554987652,92.62399860446972,0.0
